matrix,Format,Timings,OptimumFormat
c-53,0,0.000154322,1
c-53,1,7.26622e-05,1
c-53,2,inf,1
c-53,3,inf,1
c-53,4,0.000210628,1
c-53,5,0.00014274,1
c-55,0,0.000160759,3
c-55,1,7.20289e-05,3
c-55,2,inf,3
c-55,3,7.17818e-05,3
c-55,4,0.000209259,3
c-55,5,0.000147546,3
c-57,0,0.000159898,1
c-57,1,7.21714e-05,1
c-57,2,inf,1
c-57,3,inf,1
c-57,4,0.000213643,1
c-57,5,0.000141656,1
c-63,0,0.000165368,1
c-63,1,7.47002e-05,1
c-63,2,inf,1
c-63,3,inf,1
c-63,4,0.000218931,1
c-63,5,0.000141833,1
c-65,0,0.000152835,1
c-65,1,7.25134e-05,1
c-65,2,inf,1
c-65,3,inf,1
c-65,4,0.000229048,1
c-65,5,0.000142159,1
c-66,0,0.00016464,1
c-66,1,7.19724e-05,1
c-66,2,inf,1
c-66,3,inf,1
c-66,4,0.000215859,1
c-66,5,0.000142384,1
c-66b,0,0.00016389,1
c-66b,1,7.1582e-05,1
c-66b,2,inf,1
c-66b,3,inf,1
c-66b,4,0.000211227,1
c-66b,5,0.000140352,1
cage10,0,0.00015405,2
cage10,1,7.28911e-05,2
cage10,2,7.23295e-05,2
cage10,3,7.29945e-05,2
cage10,4,0.000185981,2
cage10,5,0.000141919,2
cage5,0,0.000114614,2
cage5,1,7.22838e-05,2
cage5,2,7.22828e-05,2
cage5,3,7.22911e-05,2
cage5,4,0.000181868,2
cage5,5,0.000139857,2
cage6,0,0.00011528,2
cage6,1,7.25839e-05,2
cage6,2,7.25139e-05,2
cage6,3,7.2735e-05,2
cage6,4,0.000182833,2
cage6,5,0.000141626,2
CAG_mat1916,0,0.000141951,2
CAG_mat1916,1,7.23637e-05,2
CAG_mat1916,2,7.18035e-05,2
CAG_mat1916,3,7.26087e-05,2
CAG_mat1916,4,0.000197787,2
CAG_mat1916,5,0.000140538,2
cavity02,0,0.000118418,3
cavity02,1,7.25821e-05,3
cavity02,2,7.22884e-05,3
cavity02,3,7.20544e-05,3
cavity02,4,0.000184006,3
cavity02,5,0.000141664,3
cavity08,0,0.000122966,1
