matrix,Format,Timings,OptimumFormat
bfwa62,2,1.4077e-05,1
bfwa62,3,2.47753e-05,1
bfwa62,4,4.15219e-05,1
bfwa62,5,2.64573e-05,1
bfwb398,0,3.10493e-05,1
bfwb398,1,1.2525e-05,1
bfwb398,2,5.63383e-05,1
bfwb398,3,2.60496e-05,1
bfwb398,4,4.31286e-05,1
bfwb398,5,2.5978e-05,1
Binaryalphadigs_10NN,0,2.88045e-05,1
Binaryalphadigs_10NN,1,1.24937e-05,1
Binaryalphadigs_10NN,2,0.000169954,1
Binaryalphadigs_10NN,3,2.60555e-05,1
Binaryalphadigs_10NN,4,4.13479e-05,1
Binaryalphadigs_10NN,5,2.4132e-05,1
bips07_3078,0,3.05973e-05,1
bips07_3078,1,1.69767e-05,1
bips07_3078,2,inf,1
bips07_3078,3,6.02122e-05,1
bips07_3078,4,7.05213e-05,1
bips07_3078,5,2.99363e-05,1
bips98_606,0,3.0025e-05,1
bips98_606,1,1.30849e-05,1
bips98_606,2,0.00459001,1
bips98_606,3,3.29147e-05,1
bips98_606,4,4.83181e-05,1
bips98_606,5,2.51986e-05,1
bloweya,0,3.48314e-05,1
bloweya,1,3.15901e-05,1
bloweya,2,inf,1
bloweya,3,inf,1
bloweya,4,8.90462e-05,1
bloweya,5,4.52419e-05,1
bloweybq,0,3.09936e-05,1
bloweybq,1,2.8612e-05,1
bloweybq,2,inf,1
bloweybq,3,inf,1
bloweybq,4,5.5829e-05,1
bloweybq,5,4.13972e-05,1
bodyy6,0,3.42587e-05,1
bodyy6,1,1.47615e-05,1
bodyy6,2,0.00530669,1
bodyy6,3,0.000299648,1
bodyy6,4,6.77175e-05,1
bodyy6,5,2.82816e-05,1
bp_200,0,2.78402e-05,1
bp_200,1,1.18544e-05,1
bp_200,2,0.000101971,1
bp_200,3,2.86658e-05,1
bp_200,4,4.08322e-05,1
bp_200,5,2.32624e-05,1
bp_600,0,2.76885e-05,1
bp_600,1,1.15762e-05,1
bp_600,2,0.000158129,1
bp_600,3,2.95473e-05,1
bp_600,4,4.14028e-05,1
bp_600,5,2.34905e-05,1
bratu3d,0,3.63526e-05,1
bratu3d,1,1.58409e-05,1
bratu3d,2,inf,1
bratu3d,3,7.28635e-05,1
bratu3d,4,8.5677e-05,1
bratu3d,5,2.91278e-05,1
breasttissue_10NN,0,2.87894e-05,1
breasttissue_10NN,1,1.19627e-05,1
breasttissue_10NN,2,1.25009e-05,1
breasttissue_10NN,3,2.45118e-05,1
breasttissue_10NN,4,4.34367e-05,1
breasttissue_10NN,5,2.44256e-05,1
c-18,0,2.74421e-05,1
c-18,1,1.20144e-05,1
c-18,2,0.000198185,1
c-18,3,3.54913e-05,1
c-18,4,4.2135e-05,1
c-18,5,2.4251e-05,1
c-22,0,2.86503e-05,1
c-22,1,1.47295e-05,1
c-22,2,0.00058735,1
c-22,3,5.53352e-05,1
c-22,4,4.4299e-05,1
c-22,5,2.73575e-05,1
c-27,0,2.93779e-05,1
c-27,1,1.19993e-05,1
c-27,2,0.000804437,1
c-27,3,8.85405e-05,1
c-27,4,4.47126e-05,1
c-27,5,2.45149e-05,1
c-29,0,3.09982e-05,1
c-29,1,1.988e-05,1
c-29,2,0.000953484,1
c-29,3,0.000109556,1
c-29,4,4.74591e-05,1
c-29,5,3.1526e-05,1
c-35,0,3.01972e-05,1
c-35,1,1.44561e-05,1
c-35,2,0.001929,1
c-35,3,0.000198726,1
c-35,4,4.83979e-05,1
c-35,5,2.72127e-05,1
c-39,0,3.71503e-05,0
c-39,1,5.7342e-05,0
c-39,2,0.00433303,0
c-39,3,inf,0
c-39,4,5.73726e-05,0
c-39,5,5.77038e-05,0
c-40,0,3.29908e-05,0
c-40,1,5.12809e-05,0
c-40,2,0.00455089,0
c-40,3,0.000467,0
c-40,4,5.58883e-05,0
c-40,5,6.29526e-05,0
c-46,0,3.82935e-05,0
c-46,1,8.12336e-05,0
c-46,2,inf,0
