matrix,Format,Timings,OptimumFormat
adder_dcop_26,4,0.000103184,1
adder_dcop_26,5,4.7013e-05,1
bcsstk07,0,4.68535e-05,1
bcsstk07,1,2.27457e-05,1
bcsstk07,2,2.32145e-05,1
bcsstk07,3,4.98006e-05,1
bcsstk07,4,7.23275e-05,1
bcsstk07,5,4.55265e-05,1
bcsstk08,0,4.56593e-05,1
bcsstk08,1,2.27718e-05,1
bcsstk08,2,0.000128172,1
bcsstk08,3,6.65107e-05,1
bcsstk08,4,7.39439e-05,1
bcsstk08,5,4.4774e-05,1
bcsstk09,0,4.79308e-05,1
bcsstk09,1,2.29773e-05,1
bcsstk09,2,2.39706e-05,1
bcsstk09,3,5.4168e-05,1
bcsstk09,4,7.57607e-05,1
bcsstk09,5,4.572e-05,1
bcsstk10,0,4.88785e-05,1
bcsstk10,1,2.32937e-05,1
bcsstk10,2,2.75696e-05,1
bcsstk10,3,5.41766e-05,1
bcsstk10,4,7.53761e-05,1
bcsstk10,5,4.59932e-05,1
bcsstk11,0,7.20724e-05,1
bcsstk11,1,2.4915e-05,1
bcsstk11,2,4.64447e-05,1
bcsstk11,3,6.12891e-05,1
bcsstk11,4,7.78848e-05,1
bcsstk11,5,4.83675e-05,1
bcsstk12,0,5.19356e-05,1
bcsstk12,1,2.49297e-05,1
bcsstk12,2,4.66407e-05,1
bcsstk12,3,6.07297e-05,1
bcsstk12,4,7.78948e-05,1
bcsstk12,5,4.82511e-05,1
bcsstk13,0,6.98942e-05,1
bcsstk13,1,3.33169e-05,1
bcsstk13,2,0.000416462,1
bcsstk13,3,8.88553e-05,1
bcsstk13,4,0.000101467,1
bcsstk13,5,5.7672e-05,1
bcsstk14,0,6.20945e-05,1
bcsstk14,1,2.82255e-05,1
bcsstk14,2,7.95911e-05,1
bcsstk14,3,7.24231e-05,1
bcsstk14,4,9.22272e-05,1
bcsstk14,5,5.06414e-05,1
bcsstk15,0,7.95721e-05,1
bcsstk15,1,3.47178e-05,1
bcsstk15,2,0.000389957,1
bcsstk15,3,9.59073e-05,1
bcsstk15,4,0.000102886,1
