matrix,Format,Timings,OptimumFormat
adder_dcop_44,4,0.000328098,1
adder_dcop_44,5,9.08009e-05,1
adder_dcop_45,0,9.85048e-05,1
adder_dcop_45,1,7.88667e-05,1
adder_dcop_45,2,0.0225897,1
adder_dcop_45,3,0.00388138,1
adder_dcop_45,4,0.000328715,1
adder_dcop_45,5,9.07656e-05,1
adder_dcop_46,0,9.81077e-05,1
adder_dcop_46,1,7.90509e-05,1
adder_dcop_46,2,0.0226188,1
adder_dcop_46,3,0.00388639,1
adder_dcop_46,4,0.000328643,1
adder_dcop_46,5,9.08045e-05,1
adder_dcop_47,0,9.83875e-05,1
adder_dcop_47,1,7.91947e-05,1
adder_dcop_47,2,0.0226056,1
adder_dcop_47,3,0.00388854,1
adder_dcop_47,4,0.000328805,1
adder_dcop_47,5,9.07715e-05,1
adder_dcop_48,0,9.81791e-05,1
adder_dcop_48,1,7.87757e-05,1
adder_dcop_48,2,0.0225597,1
adder_dcop_48,3,0.00389475,1
adder_dcop_48,4,0.000326754,1
adder_dcop_48,5,9.06973e-05,1
adder_dcop_49,0,9.81039e-05,1
adder_dcop_49,1,7.88674e-05,1
adder_dcop_49,2,0.0225638,1
adder_dcop_49,3,0.00389958,1
adder_dcop_49,4,0.000327322,1
adder_dcop_49,5,9.0729e-05,1
adder_dcop_50,0,9.82341e-05,1
adder_dcop_50,1,7.91499e-05,1
adder_dcop_50,2,0.0226075,1
adder_dcop_50,3,0.00384962,1
adder_dcop_50,4,0.000328347,1
adder_dcop_50,5,9.08545e-05,1
adder_dcop_51,0,9.823e-05,1
adder_dcop_51,1,7.89449e-05,1
adder_dcop_51,2,0.0226066,1
adder_dcop_51,3,0.00389013,1
adder_dcop_51,4,0.000328941,1
adder_dcop_51,5,9.08971e-05,1
adder_dcop_52,0,9.81638e-05,1
adder_dcop_52,1,7.8816e-05,1
adder_dcop_52,2,0.0225967,1
adder_dcop_52,3,0.00384554,1
adder_dcop_52,4,0.000328057,1
adder_dcop_52,5,9.08209e-05,1
adder_dcop_53,0,9.8201e-05,1
adder_dcop_53,1,7.90382e-05,1
adder_dcop_53,2,0.0226226,1
adder_dcop_53,3,0.00385331,1
adder_dcop_53,4,0.000328171,1
adder_dcop_53,5,9.0798e-05,1
adder_dcop_54,0,9.81874e-05,1
adder_dcop_54,1,7.89802e-05,1
adder_dcop_54,2,0.0225959,1
adder_dcop_54,3,0.00384956,1
adder_dcop_54,4,0.000327949,1
adder_dcop_54,5,9.08035e-05,1
adder_dcop_55,0,9.80188e-05,1
adder_dcop_55,1,7.89479e-05,1
adder_dcop_55,2,0.0225982,1
adder_dcop_55,3,0.00386475,1
adder_dcop_55,4,0.000330278,1
adder_dcop_55,5,9.08489e-05,1
adder_dcop_56,0,9.8199e-05,1
adder_dcop_56,1,7.89501e-05,1
adder_dcop_56,2,0.0226236,1
adder_dcop_56,3,0.00391096,1
adder_dcop_56,4,0.000328524,1
adder_dcop_56,5,9.08139e-05,1
adder_dcop_57,0,9.81852e-05,1
adder_dcop_57,1,7.9065e-05,1
adder_dcop_57,2,0.0226239,1
adder_dcop_57,3,0.00387664,1
adder_dcop_57,4,0.00032825,1
adder_dcop_57,5,9.09018e-05,1
adder_dcop_58,0,9.82808e-05,1
adder_dcop_58,1,7.91084e-05,1
adder_dcop_58,2,0.0226136,1
adder_dcop_58,3,0.00391413,1
adder_dcop_58,4,0.000328906,1
adder_dcop_58,5,9.10771e-05,1
adder_dcop_59,0,9.80958e-05,1
adder_dcop_59,1,7.90248e-05,1
adder_dcop_59,2,0.0226145,1
adder_dcop_59,3,0.00386601,1
adder_dcop_59,4,0.000328136,1
adder_dcop_59,5,9.08612e-05,1
adder_dcop_60,0,9.81077e-05,1
adder_dcop_60,1,7.88305e-05,1
adder_dcop_60,2,0.0225383,1
adder_dcop_60,3,0.00388779,1
adder_dcop_60,4,0.000328759,1
adder_dcop_60,5,9.07178e-05,1
adder_dcop_61,0,9.85115e-05,1
adder_dcop_61,1,7.90343e-05,1
adder_dcop_61,2,0.0225834,1
adder_dcop_61,3,0.00390004,1
adder_dcop_61,4,0.000329232,1
adder_dcop_61,5,9.07847e-05,1
adder_dcop_62,0,9.84253e-05,1
adder_dcop_62,1,7.87698e-05,1
adder_dcop_62,2,0.0225985,1
adder_dcop_62,3,0.00388867,1
adder_dcop_62,4,0.000328887,1
adder_dcop_62,5,9.08363e-05,1
adder_dcop_63,0,9.82967e-05,1
adder_dcop_63,1,7.90381e-05,1
adder_dcop_63,2,0.0225969,1
adder_dcop_63,3,0.00388146,1
adder_dcop_63,4,0.000328895,1
adder_dcop_63,5,9.08043e-05,1
adder_dcop_64,0,9.81361e-05,1
adder_dcop_64,1,7.88598e-05,1
adder_dcop_64,2,0.0225514,1
adder_dcop_64,3,0.00385631,1
adder_dcop_64,4,0.000327092,1
adder_dcop_64,5,9.06426e-05,1
adder_dcop_65,0,9.85326e-05,1
adder_dcop_65,1,7.90226e-05,1
adder_dcop_65,2,0.0225997,1
adder_dcop_65,3,0.00385041,1
adder_dcop_65,4,0.000328864,1
adder_dcop_65,5,9.08016e-05,1
adder_dcop_66,0,9.82316e-05,1
adder_dcop_66,1,7.90595e-05,1
adder_dcop_66,2,0.0226232,1
adder_dcop_66,3,0.00385238,1
adder_dcop_66,4,0.000328793,1
adder_dcop_66,5,9.08493e-05,1
adder_dcop_67,0,9.81827e-05,1
adder_dcop_67,1,7.91274e-05,1
adder_dcop_67,2,0.0226117,1
adder_dcop_67,3,0.00385141,1
adder_dcop_67,4,0.000328099,1
adder_dcop_67,5,9.0933e-05,1
adder_dcop_68,0,9.80624e-05,1
adder_dcop_68,1,7.89695e-05,1
adder_dcop_68,2,0.0225721,1
adder_dcop_68,3,0.0038537,1
adder_dcop_68,4,0.000326916,1
adder_dcop_68,5,9.0665e-05,1
adder_dcop_69,0,9.81497e-05,1
adder_dcop_69,1,7.88572e-05,1
adder_dcop_69,2,0.0226104,1
adder_dcop_69,3,0.00384172,1
adder_dcop_69,4,0.000328457,1
adder_dcop_69,5,9.08393e-05,1
adder_trans_01,0,0.000144798,1
adder_trans_01,1,9.94763e-05,1
adder_trans_01,2,0.0232982,1
adder_trans_01,3,0.00414121,1
adder_trans_01,4,0.000403047,1
adder_trans_01,5,0.00011301,1
adder_trans_02,0,0.000144849,1
adder_trans_02,1,9.94046e-05,1
adder_trans_02,2,0.023306,1
adder_trans_02,3,0.00411792,1
adder_trans_02,4,0.000403023,1
adder_trans_02,5,0.000112983,1
adjnoun,0,8.72943e-06,1
adjnoun,1,7.67809e-06,1
adjnoun,2,0.000120418,1
adjnoun,3,3.14519e-05,1
adjnoun,4,2.17749e-05,1
adjnoun,5,7.91902e-06,1
af_0_k101,0,0.254912,1
af_0_k101,1,0.0944071,1
af_0_k101,2,inf,1
af_0_k101,3,0.350684,1
af_0_k101,4,0.344088,1
af_0_k101,5,0.131708,1
