matrix,Format,Timings,OptimumFormat
af23560,2,8.24726e-05,1
af23560,3,inf,1
af23560,4,0.000121224,1
af23560,5,8.00082e-05,1
af_2_k101,0,0.00382382,1
af_2_k101,1,0.00173761,1
af_2_k101,2,inf,1
af_2_k101,3,0.00551727,1
af_2_k101,4,0.00590828,1
af_2_k101,5,0.00377577,1
af_3_k101,0,0.0038268,1
af_3_k101,1,0.00174708,1
af_3_k101,2,inf,1
af_3_k101,3,0.00551943,1
af_3_k101,4,0.00550259,1
af_3_k101,5,0.00315748,1
af_4_k101,0,0.00383372,1
af_4_k101,1,0.00173908,1
af_4_k101,2,inf,1
af_4_k101,3,0.00552016,1
af_4_k101,4,0.00548438,1
af_4_k101,5,0.00315743,1
af_5_k101,0,0.00382411,1
af_5_k101,1,0.00172629,1
af_5_k101,2,inf,1
af_5_k101,3,0.00551849,1
af_5_k101,4,0.00548902,1
af_5_k101,5,0.00316812,1
af_shell1,0,0.00382782,1
af_shell1,1,0.00173769,1
af_shell1,2,inf,1
af_shell1,3,0.00552483,1
af_shell1,4,0.00551937,1
af_shell1,5,0.00219796,1
af_shell10,0,0.0117733,1
af_shell10,1,0.00643675,1
af_shell10,2,inf,1
af_shell10,3,0.0184587,1
af_shell10,4,0.0186679,1
af_shell10,5,0.0115551,1
af_shell2,0,0.00381672,1
af_shell2,1,0.00172066,1
af_shell2,2,inf,1
af_shell2,3,0.00550965,1
af_shell2,4,0.00549425,1
af_shell2,5,0.00220142,1
af_shell3,0,0.00381653,1
af_shell3,1,0.00170712,1
af_shell3,2,inf,1
af_shell3,3,0.00607581,1
af_shell3,4,0.0061359,1
af_shell3,5,0.00262368,1
af_shell4,0,0.00382156,1
af_shell4,1,0.00174292,1
af_shell4,2,inf,1
af_shell4,3,0.0055134,1
af_shell4,4,0.00550401,1
af_shell4,5,0.002211,1
af_shell5,0,0.00382115,1
af_shell5,1,0.00173207,1
af_shell5,2,inf,1
af_shell5,3,0.00553373,1
af_shell5,4,0.00551563,1
af_shell5,5,0.00266047,1
af_shell6,0,0.00381619,1
af_shell6,1,0.00174179,1
af_shell6,2,inf,1
af_shell6,3,0.00554606,1
af_shell6,4,0.0055027,1
af_shell6,5,0.00220437,1
af_shell7,0,0.00383592,1
af_shell7,1,0.00174232,1
af_shell7,2,inf,1
af_shell7,3,0.00552422,1
af_shell7,4,0.00551553,1
af_shell7,5,0.00220053,1
af_shell8,0,0.00382318,1
af_shell8,1,0.00175934,1
af_shell8,2,inf,1
af_shell8,3,0.0055177,1
af_shell8,4,0.00551026,1
af_shell8,5,0.00221577,1
af_shell9,0,0.00382191,1
af_shell9,1,0.00173376,1
af_shell9,2,inf,1
af_shell9,3,0.00551977,1
af_shell9,4,0.00551125,1
af_shell9,5,0.00220956,1
aft01,0,2.9179e-05,1
aft01,1,1.20348e-05,1
aft01,2,0.000151111,1
aft01,3,3.76021e-05,1
aft01,4,4.10073e-05,1
aft01,5,2.88675e-05,1
airfoil1,0,1.237e-05,1
airfoil1,1,5.64508e-06,1
airfoil1,2,0.000332687,1
airfoil1,3,1.68114e-05,1
airfoil1,4,2.04104e-05,1
airfoil1,5,9.82185e-06,1
airfoil1_dual,0,1.11219e-05,1
airfoil1_dual,1,5.5925e-06,1
airfoil1_dual,2,0.000720732,1
airfoil1_dual,3,2.01099e-05,1
airfoil1_dual,4,2.38072e-05,1
airfoil1_dual,5,1.06406e-05,1
airfoil_2d,0,5.05382e-05,1
airfoil_2d,1,2.20856e-05,1
airfoil_2d,2,0.00507563,1
airfoil_2d,3,6.83824e-05,1
airfoil_2d,4,7.00184e-05,1
airfoil_2d,5,2.64772e-05,1
ak2010,0,4.72153e-05,1
ak2010,1,2.21951e-05,1
ak2010,2,inf,1
ak2010,3,0.0011833,1
ak2010,4,0.000115505,1
ak2010,5,3.00522e-05,1
al2010,0,0.00022456,1
al2010,1,0.000193696,1
al2010,2,inf,1
al2010,3,0.00280939,1
al2010,4,0.000932423,1
al2010,5,0.000195077,1
Alemdar,0,1.51124e-05,1
Alemdar,1,7.12325e-06,1
Alemdar,2,0.00183685,1
Alemdar,3,2.40299e-05,1
Alemdar,4,2.68973e-05,1
Alemdar,5,1.16585e-05,1
amazon0302,0,0.000306168,1
amazon0302,1,0.000269166,1
amazon0302,2,inf,1
amazon0302,3,0.00083621,1
amazon0302,4,0.00084795,1
amazon0302,5,0.000331858,1
amazon0312,0,0.000999431,1
amazon0312,1,0.000792369,1
amazon0312,2,inf,1
amazon0312,3,0.00188118,1
amazon0312,4,0.00194319,1
amazon0312,5,0.000945286,1
amazon0505,0,0.000905683,1
amazon0505,1,0.000765559,1
amazon0505,2,inf,1
amazon0505,3,0.00179926,1
amazon0505,4,0.00170082,1
amazon0505,5,0.000880177,1
amazon0601,0,0.00103272,1
amazon0601,1,0.000847917,1
amazon0601,2,inf,1
amazon0601,3,0.00201645,1
amazon0601,4,0.00198741,1
